naics	susb_statenaics_firms	yr	state
71	359	2014	PA
72	1385	2014	PA
81	827	2014	PA
21	1	2014	RI
22	6	2014	RI
23	47	2014	RI
31	218	2014	RI
42	255	2014	RI
44	347	2014	RI
48	69	2014	RI
51	70	2014	RI
52	178	2014	RI
53	72	2014	RI
54	205	2014	RI
55	105	2014	RI
56	164	2014	RI
61	69	2014	RI
62	297	2014	RI
71	43	2014	RI
72	192	2014	RI
81	95	2014	RI
11	19	2014	SC
21	14	2014	SC
22	32	2014	SC
23	262	2014	SC
31	874	2014	SC
42	732	2014	SC
44	743	2014	SC
48	395	2014	SC
51	175	2014	SC
52	380	2014	SC
53	260	2014	SC
54	520	2014	SC
55	343	2014	SC
56	501	2014	SC
61	127	2014	SC
62	616	2014	SC
71	143	2014	SC
72	754	2014	SC
81	332	2014	SC
11	4	2014	SD
21	13	2014	SD
22	17	2014	SD
23	65	2014	SD
31	207	2014	SD
42	295	2014	SD
44	316	2014	SD
48	97	2014	SD
51	76	2014	SD
52	147	2014	SD
53	63	2014	SD
54	117	2014	SD
55	113	2014	SD
56	98	2014	SD
61	40	2014	SD
62	202	2014	SD
71	40	2014	SD
72	202	2014	SD
81	76	2014	SD
11	11	2014	TN
21	31	2014	TN
22	36	2014	TN
23	412	2014	TN
31	1233	2014	TN
42	1135	2014	TN
44	949	2014	TN
48	570	2014	TN
51	245	2014	TN
52	607	2014	TN
53	313	2014	TN
54	682	2014	TN
55	630	2014	TN
56	726	2014	TN
61	223	2014	TN
62	913	2014	TN
71	159	2014	TN
72	855	2014	TN
81	467	2014	TN
11	40	2014	TX
21	793	2014	TX
22	142	2014	TX
23	2063	2014	TX
31	3025	2014	TX
42	3062	2014	TX
44	2178	2014	TX
48	1548	2014	TX
51	727	2014	TX
52	1400	2014	TX
53	908	2014	TX
54	2704	2014	TX
55	1973	2014	TX
56	2369	2014	TX
61	629	2014	TX
62	3147	2014	TX
71	419	2014	TX
72	3015	2014	TX
81	1570	2014	TX
99	1	2014	TX
11	3	2014	UT
21	82	2014	UT
22	12	2014	UT
23	248	2014	UT
31	540	2014	UT
42	696	2014	UT
44	589	2014	UT
48	269	2014	UT
51	227	2014	UT
52	337	2014	UT
53	165	2014	UT
54	520	2014	UT
55	268	2014	UT
56	383	2014	UT
61	116	2014	UT
62	348	2014	UT
71	77	2014	UT
72	375	2014	UT
81	186	2014	UT
11	2	2014	VT
21	6	2014	VT
22	11	2014	VT
23	47	2014	VT
31	151	2014	VT
42	188	2014	VT
44	280	2014	VT
48	52	2014	VT
51	72	2014	VT
52	112	2014	VT
53	44	2014	VT
54	111	2014	VT
55	58	2014	VT
56	83	2014	VT
61	53	2014	VT
62	159	2014	VT
71	22	2014	VT
72	110	2014	VT
81	56	2014	VT
11	15	2014	VA
21	54	2014	VA
22	47	2014	VA
23	647	2014	VA
31	892	2014	VA
42	974	2014	VA
44	1154	2014	VA
48	581	2014	VA
51	443	2014	VA
52	594	2014	VA
53	430	2014	VA
54	1774	2014	VA
55	687	2014	VA
56	982	2014	VA
61	301	2014	VA
62	1084	2014	VA
71	244	2014	VA
72	1017	2014	VA
81	622	2014	VA
11	65	2014	WA
21	28	2014	WA
22	27	2014	WA
23	542	2014	WA
31	974	2014	WA
42	1237	2014	WA
44	1027	2014	WA
48	583	2014	WA
51	384	2014	WA
52	521	2014	WA
53	347	2014	WA
54	1078	2014	WA
55	567	2014	WA
56	599	2014	WA
61	230	2014	WA
62	944	2014	WA
71	229	2014	WA
72	721	2014	WA
81	436	2014	WA
11	4	2014	WV
21	109	2014	WV
22	19	2014	WV
23	119	2014	WV
31	258	2014	WV
42	324	2014	WV
44	401	2014	WV
48	132	2014	WV
51	82	2014	WV
52	170	2014	WV
53	85	2014	WV
54	260	2014	WV
55	132	2014	WV
56	180	2014	WV
61	36	2014	WV
62	389	2014	WV
71	43	2014	WV
72	323	2014	WV
81	127	2014	WV
11	14	2014	WI
21	29	2014	WI
22	28	2014	WI
23	282	2014	WI
31	1798	2014	WI
42	1057	2014	WI
44	1049	2014	WI
48	489	2014	WI
51	238	2014	WI
52	533	2014	WI
53	214	2014	WI
54	680	2014	WI
55	567	2014	WI
56	558	2014	WI
61	167	2014	WI
62	963	2014	WI
71	186	2014	WI
72	781	2014	WI
81	415	2014	WI
11	2	2014	WY
21	147	2014	WY
22	20	2014	WY
23	81	2014	WY
31	80	2014	WY
42	207	2014	WY
44	222	2014	WY
48	88	2014	WY
51	51	2014	WY
52	103	2014	WY
53	70	2014	WY
54	114	2014	WY
55	52	2014	WY
56	74	2014	WY
61	20	2014	WY
62	139	2014	WY
71	16	2014	WY
72	162	2014	WY
81	58	2014	WY
11	26	2015	AL
21	61	2015	AL
22	40	2015	AL
23	315	2015	AL
31	943	2015	AL
42	861	2015	AL
44	784	2015	AL
48	392	2015	AL
51	181	2015	AL
52	418	2015	AL
53	216	2015	AL
54	544	2015	AL
55	372	2015	AL
56	490	2015	AL
61	116	2015	AL
62	640	2015	AL
71	74	2015	AL
72	615	2015	AL
81	322	2015	AL
11	6	2015	AK
21	41	2015	AK
22	13	2015	AK
23	78	2015	AK
31	49	2015	AK
42	181	2015	AK
44	176	2015	AK
48	118	2015	AK
51	45	2015	AK
52	84	2015	AK
53	59	2015	AK
54	183	2015	AK
55	106	2015	AK
56	99	2015	AK
61	28	2015	AK
62	149	2015	AK
71	14	2015	AK
72	128	2015	AK
81	72	2015	AK
11	10	2015	AZ
21	37	2015	AZ
22	39	2015	AZ
23	612	2015	AZ
31	706	2015	AZ
42	976	2015	AZ
44	876	2015	AZ
48	443	2015	AZ
51	282	2015	AZ
52	572	2015	AZ
53	347	2015	AZ
54	885	2015	AZ
55	513	2015	AZ
56	795	2015	AZ
61	259	2015	AZ
62	884	2015	AZ
71	205	2015	AZ
72	991	2015	AZ
81	427	2015	AZ
11	26	2015	AR
21	67	2015	AR
22	31	2015	AR
23	175	2015	AR
31	552	2015	AR
42	664	2015	AR
44	516	2015	AR
48	266	2015	AR
51	119	2015	AR
52	252	2015	AR
53	133	2015	AR
54	284	2015	AR
55	268	2015	AR
56	277	2015	AR
61	77	2015	AR
62	567	2015	AR
71	47	2015	AR
72	445	2015	AR
81	177	2015	AR
11	125	2015	CA
21	115	2015	CA
22	67	2015	CA
23	2281	2015	CA
31	4338	2015	CA
42	4050	2015	CA
44	3083	2015	CA
48	1622	2015	CA
51	1458	2015	CA
52	1559	2015	CA
53	1138	2015	CA
54	4085	2015	CA
55	2466	2015	CA
56	2796	2015	CA
61	1315	2015	CA
62	3821	2015	CA
71	961	2015	CA
72	4629	2015	CA
81	1822	2015	CA
11	12	2015	CO
21	177	2015	CO
22	43	2015	CO
23	547	2015	CO
31	633	2015	CO
42	1065	2015	CO
44	885	2015	CO
48	446	2015	CO
51	383	2015	CO
52	584	2015	CO
53	339	2015	CO
54	1160	2015	CO
55	560	2015	CO
56	730	2015	CO
61	246	2015	CO
62	773	2015	CO
71	179	2015	CO
72	925	2015	CO
81	454	2015	CO
21	9	2015	CT
22	25	2015	CT
23	214	2015	CT
31	678	2015	CT
42	671	2015	CT
44	733	2015	CT
48	244	2015	CT
51	223	2015	CT
52	486	2015	CT
53	163	2015	CT
54	583	2015	CT
55	394	2015	CT
56	417	2015	CT
61	180	2015	CT
62	812	2015	CT
71	140	2015	CT
72	437	2015	CT
81	230	2015	CT
11	1	2015	DE
21	4	2015	DE
22	13	2015	DE
23	106	2015	DE
31	121	2015	DE
42	232	2015	DE
44	417	2015	DE
48	101	2015	DE
51	78	2015	DE
52	263	2015	DE
53	124	2015	DE
54	272	2015	DE
55	336	2015	DE
56	183	2015	DE
61	50	2015	DE
62	225	2015	DE
71	43	2015	DE
72	204	2015	DE
81	93	2015	DE
21	3	2015	DC
22	24	2015	DC
23	59	2015	DC
31	11	2015	DC
42	103	2015	DC
44	228	2015	DC
48	53	2015	DC
51	184	2015	DC
52	210	2015	DC
53	136	2015	DC
54	802	2015	DC
55	144	2015	DC
56	247	2015	DC
61	152	2015	DC
62	231	2015	DC
71	42	2015	DC
72	328	2015	DC
81	466	2015	DC
11	38	2015	FL
21	37	2015	FL
22	55	2015	FL
23	1273	2015	FL
31	1381	2015	FL
42	1945	2015	FL
44	1903	2015	FL
48	928	2015	FL
51	506	2015	FL
52	1078	2015	FL
53	709	2015	FL
54	2001	2015	FL
55	1175	2015	FL
56	1757	2015	FL
61	595	2015	FL
62	2020	2015	FL
71	654	2015	FL
72	2554	2015	FL
81	984	2015	FL
11	30	2015	GA
21	34	2015	GA
22	59	2015	GA
23	654	2015	GA
31	1436	2015	GA
42	1721	2015	GA
44	1163	2015	GA
48	833	2015	GA
51	452	2015	GA
52	777	2015	GA
53	489	2015	GA
54	1368	2015	GA
55	852	2015	GA
56	1096	2015	GA
61	321	2015	GA
62	1126	2015	GA
71	199	2015	GA
72	1357	2015	GA
81	664	2015	GA
21	4	2015	HI
22	13	2015	HI
23	128	2015	HI
31	74	2015	HI
42	238	2015	HI
44	341	2015	HI
48	153	2015	HI
51	79	2015	HI
52	170	2015	HI
53	115	2015	HI
54	227	2015	HI
55	148	2015	HI
56	235	2015	HI
61	70	2015	HI
62	195	2015	HI
71	71	2015	HI
72	342	2015	HI
81	132	2015	HI
11	18	2015	ID
21	19	2015	ID
22	19	2015	ID
23	124	2015	ID
31	257	2015	ID
42	424	2015	ID
44	414	2015	ID
48	143	2015	ID
51	101	2015	ID
52	230	2015	ID
53	85	2015	ID
54	257	2015	ID
55	142	2015	ID
56	186	2015	ID
61	54	2015	ID
62	323	2015	ID
71	44	2015	ID
72	235	2015	ID
81	108	2015	ID
11	14	2015	IL
21	60	2015	IL
22	54	2015	IL
23	691	2015	IL
31	2408	2015	IL
42	2256	2015	IL
44	1675	2015	IL
48	1032	2015	IL
51	588	2015	IL
52	1140	2015	IL
53	539	2015	IL
54	1791	2015	IL
55	1221	2015	IL
56	1335	2015	IL
61	524	2015	IL
62	1880	2015	IL
71	326	2015	IL
72	1584	2015	IL
81	899	2015	IL
11	12	2015	IN
21	46	2015	IN
22	42	2015	IN
23	422	2015	IN
31	1765	2015	IN
42	1208	2015	IN
44	1018	2015	IN
48	616	2015	IN
51	223	2015	IN
52	511	2015	IN
53	288	2015	IN
54	659	2015	IN
55	529	2015	IN
56	627	2015	IN
61	204	2015	IN
62	1059	2015	IN
71	145	2015	IN
72	924	2015	IN
81	534	2015	IN
11	17	2015	IA
21	22	2015	IA
22	29	2015	IA
23	238	2015	IA
31	778	2015	IA
42	729	2015	IA
44	650	2015	IA
48	278	2015	IA
51	177	2015	IA
52	391	2015	IA
53	162	2015	IA
54	352	2015	IA
55	327	2015	IA
56	292	2015	IA
61	108	2015	IA
62	770	2015	IA
71	86	2015	IA
72	461	2015	IA
81	223	2015	IA
11	6	2015	KS
21	77	2015	KS
22	31	2015	KS
23	272	2015	KS
31	655	2015	KS
42	704	2015	KS
44	666	2015	KS
48	287	2015	KS
51	199	2015	KS
52	435	2015	KS
53	166	2015	KS
54	452	2015	KS
55	377	2015	KS
56	383	2015	KS
61	114	2015	KS
62	666	2015	KS
71	86	2015	KS
72	518	2015	KS
81	229	2015	KS
11	12	2015	KY
21	85	2015	KY
22	40	2015	KY
23	255	2015	KY
31	903	2015	KY
42	765	2015	KY
44	762	2015	KY
48	400	2015	KY
51	184	2015	KY
52	394	2015	KY
53	204	2015	KY
54	451	2015	KY
55	382	2015	KY
56	443	2015	KY
61	117	2015	KY
62	641	2015	KY
71	96	2015	KY
72	697	2015	KY
81	268	2015	KY
99	1	2015	KY
11	12	2015	LA
21	257	2015	LA
22	28	2015	LA
23	436	2015	LA
31	585	2015	LA
42	809	2015	LA
44	792	2015	LA
48	452	2015	LA
51	145	2015	LA
52	394	2015	LA
53	254	2015	LA
54	552	2015	LA
55	389	2015	LA
56	496	2015	LA
61	247	2015	LA
62	959	2015	LA
71	97	2015	LA
72	720	2015	LA
81	381	2015	LA
11	13	2015	ME
21	2	2015	ME
22	18	2015	ME
23	63	2015	ME
31	247	2015	ME
42	298	2015	ME
44	369	2015	ME
48	127	2015	ME
51	101	2015	ME
52	183	2015	ME
53	65	2015	ME
54	203	2015	ME
55	130	2015	ME
56	171	2015	ME
61	68	2015	ME
62	345	2015	ME
71	38	2015	ME
72	209	2015	ME
81	113	2015	ME
11	6	2015	MD
21	19	2015	MD
22	30	2015	MD
23	626	2015	MD
31	498	2015	MD
42	830	2015	MD
44	913	2015	MD
48	429	2015	MD
51	297	2015	MD
52	536	2015	MD
53	345	2015	MD
54	1271	2015	MD
55	514	2015	MD
56	804	2015	MD
61	277	2015	MD
62	950	2015	MD
71	174	2015	MD
72	860	2015	MD
81	465	2015	MD
11	3	2015	MA
21	11	2015	MA
22	38	2015	MA
23	439	2015	MA
31	1056	2015	MA
42	1100	2015	MA
44	1038	2015	MA
48	455	2015	MA
51	513	2015	MA
52	740	2015	MA
53	307	2015	MA
54	1401	2015	MA
55	643	2015	MA
56	805	2015	MA
61	445	2015	MA
62	1250	2015	MA
71	244	2015	MA
72	971	2015	MA
81	436	2015	MA
11	18	2015	MI
21	49	2015	MI
22	36	2015	MI
23	424	2015	MI
31	2088	2015	MI
42	1349	2015	MI
44	1208	2015	MI
48	567	2015	MI
51	339	2015	MI
52	607	2015	MI
53	339	2015	MI
54	1183	2015	MI
55	868	2015	MI
56	983	2015	MI
61	249	2015	MI
62	1305	2015	MI
71	201	2015	MI
72	1158	2015	MI
81	546	2015	MI
11	17	2015	MN
21	23	2015	MN
22	47	2015	MN
23	388	2015	MN
31	1257	2015	MN
42	1157	2015	MN
44	1016	2015	MN
48	448	2015	MN
51	299	2015	MN
52	574	2015	MN
53	297	2015	MN
54	867	2015	MN
55	664	2015	MN
56	590	2015	MN
61	245	2015	MN
62	1237	2015	MN
71	162	2015	MN
72	854	2015	MN
81	436	2015	MN
11	18	2015	MS
21	48	2015	MS
22	36	2015	MS
23	151	2015	MS
31	545	2015	MS
42	528	2015	MS
44	550	2015	MS
48	282	2015	MS
51	104	2015	MS
52	272	2015	MS
53	128	2015	MS
54	270	2015	MS
55	212	2015	MS
56	264	2015	MS
61	99	2015	MS
62	439	2015	MS
71	43	2015	MS
72	419	2015	MS
81	176	2015	MS
11	12	2015	MO
21	40	2015	MO
22	39	2015	MO
23	425	2015	MO
31	1001	2015	MO
42	1150	2015	MO
44	1088	2015	MO
48	484	2015	MO
51	244	2015	MO
52	611	2015	MO
53	309	2015	MO
54	765	2015	MO
55	633	2015	MO
56	619	2015	MO
61	226	2015	MO
62	1145	2015	MO
71	166	2015	MO
72	995	2015	MO
81	497	2015	MO
11	9	2015	MT
21	60	2015	MT
22	16	2015	MT
23	79	2015	MT
31	117	2015	MT
42	265	2015	MT
44	275	2015	MT
48	99	2015	MT
51	90	2015	MT
52	131	2015	MT
53	54	2015	MT
54	183	2015	MT
55	85	2015	MT
56	111	2015	MT
61	39	2015	MT
62	241	2015	MT
71	48	2015	MT
72	211	2015	MT
81	67	2015	MT
11	10	2015	NE
21	15	2015	NE
22	18	2015	NE
23	190	2015	NE
31	366	2015	NE
42	523	2015	NE
44	518	2015	NE
48	210	2015	NE
51	145	2015	NE
52	294	2015	NE
53	130	2015	NE
54	302	2015	NE
55	228	2015	NE
56	224	2015	NE
61	89	2015	NE
62	434	2015	NE
71	72	2015	NE
72	331	2015	NE
81	193	2015	NE
21	44	2015	NV
22	19	2015	NV
23	347	2015	NV
31	306	2015	NV
42	610	2015	NV
44	694	2015	NV
48	292	2015	NV
51	150	2015	NV
52	378	2015	NV
53	240	2015	NV
54	466	2015	NV
55	273	2015	NV
56	495	2015	NV
61	85	2015	NV
62	384	2015	NV
71	150	2015	NV
72	608	2015	NV
81	217	2015	NV
11	1	2015	NH
21	6	2015	NH
22	22	2015	NH
23	103	2015	NH
31	325	2015	NH
42	378	2015	NH
44	456	2015	NH
48	95	2015	NH
51	129	2015	NH
52	231	2015	NH
53	88	2015	NH
54	283	2015	NH
55	148	2015	NH
56	201	2015	NH
61	75	2015	NH
62	282	2015	NH
71	58	2015	NH
72	239	2015	NH
81	122	2015	NH
11	6	2015	NJ
21	17	2015	NJ
22	30	2015	NJ
23	490	2015	NJ
31	1147	2015	NJ
42	1572	2015	NJ
44	1147	2015	NJ
48	778	2015	NJ
51	343	2015	NJ
52	672	2015	NJ
53	334	2015	NJ
54	1517	2015	NJ
55	738	2015	NJ
56	948	2015	NJ
61	391	2015	NJ
62	1347	2015	NJ
71	286	2015	NJ
72	861	2015	NJ
81	525	2015	NJ
11	1	2015	NM
21	145	2015	NM
22	28	2015	NM
23	176	2015	NM
31	156	2015	NM
42	405	2015	NM
44	460	2015	NM
48	181	2015	NM
51	102	2015	NM
52	238	2015	NM
53	140	2015	NM
54	308	2015	NM
55	146	2015	NM
56	215	2015	NM
61	68	2015	NM
62	394	2015	NM
71	53	2015	NM
72	395	2015	NM
81	149	2015	NM
11	14	2015	NY
21	41	2015	NY
22	54	2015	NY
23	1053	2015	NY
31	1821	2015	NY
42	2103	2015	NY
44	1984	2015	NY
48	1002	2015	NY
51	881	2015	NY
52	1295	2015	NY
53	716	2015	NY
54	2417	2015	NY
55	1425	2015	NY
56	1721	2015	NY
61	1043	2015	NY
62	2993	2015	NY
71	630	2015	NY
72	2245	2015	NY
81	1125	2015	NY
11	20	2015	NC
21	28	2015	NC
22	52	2015	NC
23	655	2015	NC
31	1672	2015	NC
42	1429	2015	NC
44	1168	2015	NC
48	608	2015	NC
51	336	2015	NC
52	578	2015	NC
53	396	2015	NC
54	1149	2015	NC
55	821	2015	NC
56	923	2015	NC
61	302	2015	NC
62	1381	2015	NC
71	258	2015	NC
72	1197	2015	NC
81	555	2015	NC
11	3	2015	ND
21	133	2015	ND
22	20	2015	ND
23	123	2015	ND
31	141	2015	ND
42	345	2015	ND
44	306	2015	ND
48	143	2015	ND
51	66	2015	ND
52	132	2015	ND
53	79	2015	ND
54	165	2015	ND
55	78	2015	ND
56	104	2015	ND
61	35	2015	ND
62	176	2015	ND
71	30	2015	ND
72	205	2015	ND
81	72	2015	ND
11	11	2015	OH
21	97	2015	OH
22	38	2015	OH
23	643	2015	OH
31	2623	2015	OH
42	1808	2015	OH
44	1392	2015	OH
48	808	2015	OH
51	334	2015	OH
52	692	2015	OH
53	436	2015	OH
54	1348	2015	OH
55	1069	2015	OH
56	1136	2015	OH
61	410	2015	OH
62	1998	2015	OH
71	279	2015	OH
72	1443	2015	OH
81	737	2015	OH
11	7	2015	OK
21	238	2015	OK
22	51	2015	OK
23	295	2015	OK
31	639	2015	OK
42	753	2015	OK
44	696	2015	OK
48	349	2015	OK
51	162	2015	OK
52	384	2015	OK
53	213	2015	OK
54	436	2015	OK
55	363	2015	OK
56	435	2015	OK
61	102	2015	OK
62	738	2015	OK
71	108	2015	OK
72	560	2015	OK
81	295	2015	OK
11	64	2015	OR
21	12	2015	OR
22	30	2015	OR
23	273	2015	OR
31	754	2015	OR
42	871	2015	OR
44	761	2015	OR
48	356	2015	OR
51	231	2015	OR
52	410	2015	OR
53	230	2015	OR
54	588	2015	OR
55	403	2015	OR
56	431	2015	OR
61	148	2015	OR
62	662	2015	OR
71	110	2015	OR
72	543	2015	OR
81	287	2015	OR
11	15	2015	PA
21	169	2015	PA
22	62	2015	PA
23	765	2015	PA
31	2370	2015	PA
42	1800	2015	PA
44	1751	2015	PA
48	941	2015	PA
51	442	2015	PA
52	804	2015	PA
53	472	2015	PA
54	1622	2015	PA
55	1196	2015	PA
56	1188	2015	PA
61	586	2015	PA
62	2151	2015	PA
71	366	2015	PA
72	1403	2015	PA
81	810	2015	PA
21	1	2015	RI
22	6	2015	RI
23	47	2015	RI
31	208	2015	RI
42	259	2015	RI
44	342	2015	RI
48	77	2015	RI
51	71	2015	RI
52	184	2015	RI
53	72	2015	RI
54	213	2015	RI
55	109	2015	RI
56	168	2015	RI
61	69	2015	RI
62	302	2015	RI
71	44	2015	RI
72	194	2015	RI
81	91	2015	RI
11	20	2015	SC
21	14	2015	SC
22	30	2015	SC
23	282	2015	SC
31	898	2015	SC
42	751	2015	SC
44	771	2015	SC
48	386	2015	SC
51	178	2015	SC
52	392	2015	SC
53	271	2015	SC
54	539	2015	SC
55	347	2015	SC
56	512	2015	SC
61	140	2015	SC
62	652	2015	SC
71	148	2015	SC
72	788	2015	SC
81	337	2015	SC
11	4	2015	SD
21	15	2015	SD
22	17	2015	SD
23	67	2015	SD
31	208	2015	SD
42	304	2015	SD
44	322	2015	SD
48	96	2015	SD
51	72	2015	SD
52	150	2015	SD
53	63	2015	SD
54	129	2015	SD
55	111	2015	SD
56	99	2015	SD
61	37	2015	SD
62	201	2015	SD
71	40	2015	SD
72	198	2015	SD
81	78	2015	SD
11	12	2015	TN
21	32	2015	TN
22	35	2015	TN
23	417	2015	TN
31	1252	2015	TN
42	1131	2015	TN
44	947	2015	TN
48	581	2015	TN
51	250	2015	TN
52	630	2015	TN
53	315	2015	TN
54	688	2015	TN
55	637	2015	TN
56	744	2015	TN
61	226	2015	TN
62	932	2015	TN
71	158	2015	TN
72	903	2015	TN
81	465	2015	TN
11	38	2015	TX
21	778	2015	TX
22	146	2015	TX
23	2212	2015	TX
31	3033	2015	TX
42	3088	2015	TX
44	2219	2015	TX
48	1583	2015	TX
51	750	2015	TX
52	1408	2015	TX
53	917	2015	TX
54	2794	2015	TX
55	2060	2015	TX
56	2371	2015	TX
61	642	2015	TX
62	3239	2015	TX
71	427	2015	TX
72	3184	2015	TX
81	1572	2015	TX
11	3	2015	UT
21	82	2015	UT
22	14	2015	UT
23	274	2015	UT
31	553	2015	UT
42	679	2015	UT
44	617	2015	UT
48	272	2015	UT
51	230	2015	UT
52	343	2015	UT
53	171	2015	UT
54	553	2015	UT
55	281	2015	UT
56	398	2015	UT
61	126	2015	UT
62	358	2015	UT
71	79	2015	UT
72	407	2015	UT
81	196	2015	UT
11	2	2015	VT
21	6	2015	VT
22	11	2015	VT
23	49	2015	VT
31	158	2015	VT
42	193	2015	VT
44	278	2015	VT
48	56	2015	VT
51	74	2015	VT
52	108	2015	VT
53	39	2015	VT
54	115	2015	VT
55	57	2015	VT
56	82	2015	VT
61	55	2015	VT
62	163	2015	VT
71	23	2015	VT
72	117	2015	VT
81	56	2015	VT
11	13	2015	VA
21	58	2015	VA
22	47	2015	VA
23	663	2015	VA
31	884	2015	VA
42	970	2015	VA
44	1175	2015	VA
48	577	2015	VA
51	442	2015	VA
52	608	2015	VA
53	422	2015	VA
54	1784	2015	VA
55	695	2015	VA
56	981	2015	VA
61	312	2015	VA
62	1107	2015	VA
71	236	2015	VA
72	1079	2015	VA
81	607	2015	VA
11	62	2015	WA
21	27	2015	WA
22	28	2015	WA
23	563	2015	WA
31	1002	2015	WA
42	1246	2015	WA
44	1067	2015	WA
48	587	2015	WA
51	400	2015	WA
52	525	2015	WA
53	346	2015	WA
54	1123	2015	WA
55	582	2015	WA
56	607	2015	WA
61	238	2015	WA
62	973	2015	WA
71	236	2015	WA
72	757	2015	WA
81	437	2015	WA
11	4	2015	WV
21	97	2015	WV
22	20	2015	WV
23	114	2015	WV
31	256	2015	WV
42	322	2015	WV
44	397	2015	WV
48	128	2015	WV
51	83	2015	WV
52	183	2015	WV
53	93	2015	WV
54	260	2015	WV
55	128	2015	WV
56	184	2015	WV
61	35	2015	WV
62	385	2015	WV
71	40	2015	WV
72	321	2015	WV
81	124	2015	WV
11	15	2015	WI
21	28	2015	WI
22	27	2015	WI
23	322	2015	WI
31	1802	2015	WI
42	1060	2015	WI
44	1065	2015	WI
48	479	2015	WI
51	238	2015	WI
52	554	2015	WI
53	209	2015	WI
54	697	2015	WI
55	577	2015	WI
56	558	2015	WI
61	175	2015	WI
62	999	2015	WI
71	190	2015	WI
72	838	2015	WI
81	416	2015	WI
11	4	2015	WY
21	146	2015	WY
22	19	2015	WY
23	84	2015	WY
31	81	2015	WY
42	205	2015	WY
44	224	2015	WY
48	91	2015	WY
51	52	2015	WY
52	104	2015	WY
53	68	2015	WY
54	120	2015	WY
55	54	2015	WY
56	71	2015	WY
61	19	2015	WY
62	146	2015	WY
71	16	2015	WY
72	165	2015	WY
81	55	2015	WY
11	27	2016	AL
21	57	2016	AL
22	41	2016	AL
23	336	2016	AL
31	954	2016	AL
42	870	2016	AL
44	770	2016	AL
48	390	2016	AL
51	176	2016	AL
52	420	2016	AL
53	224	2016	AL
54	566	2016	AL
55	372	2016	AL
56	498	2016	AL
61	111	2016	AL
62	660	2016	AL
71	74	2016	AL
72	643	2016	AL
81	339	2016	AL
11	7	2016	AK
21	43	2016	AK
22	13	2016	AK
23	74	2016	AK
31	46	2016	AK
42	180	2016	AK
44	172	2016	AK
48	119	2016	AK
51	48	2016	AK
52	90	2016	AK
53	58	2016	AK
54	190	2016	AK
55	109	2016	AK
56	97	2016	AK
61	29	2016	AK
62	152	2016	AK
71	15	2016	AK
72	123	2016	AK
81	75	2016	AK
11	9	2016	AZ
21	39	2016	AZ
22	41	2016	AZ
23	659	2016	AZ
31	701	2016	AZ
42	987	2016	AZ
44	851	2016	AZ
48	452	2016	AZ
51	281	2016	AZ
52	584	2016	AZ
53	346	2016	AZ
54	899	2016	AZ
55	515	2016	AZ
56	806	2016	AZ
61	265	2016	AZ
62	944	2016	AZ
71	202	2016	AZ
72	1013	2016	AZ
81	422	2016	AZ
11	26	2016	AR
21	56	2016	AR
22	30	2016	AR
23	189	2016	AR
31	558	2016	AR
42	679	2016	AR
44	528	2016	AR
48	254	2016	AR
51	125	2016	AR
52	256	2016	AR
53	131	2016	AR
54	275	2016	AR
55	260	2016	AR
56	284	2016	AR
61	76	2016	AR
62	581	2016	AR
71	48	2016	AR
72	463	2016	AR
81	173	2016	AR
11	125	2016	CA
21	108	2016	CA
22	65	2016	CA
23	2389	2016	CA
31	4297	2016	CA
42	3992	2016	CA
44	3092	2016	CA
48	1619	2016	CA
51	1463	2016	CA
52	1576	2016	CA
53	1142	2016	CA
54	4253	2016	CA
55	2519	2016	CA
56	2794	2016	CA
61	1348	2016	CA
62	3893	2016	CA
71	963	2016	CA
72	4741	2016	CA
81	1835	2016	CA
11	15	2016	CO
21	159	2016	CO
22	45	2016	CO
23	580	2016	CO
31	623	2016	CO
42	1065	2016	CO
44	893	2016	CO
48	421	2016	CO
51	391	2016	CO
52	596	2016	CO
53	344	2016	CO
54	1216	2016	CO
55	558	2016	CO
56	748	2016	CO
61	245	2016	CO
62	818	2016	CO
71	180	2016	CO
72	956	2016	CO
81	466	2016	CO
11	1	2016	CT
21	12	2016	CT
22	27	2016	CT
23	223	2016	CT
31	665	2016	CT
42	671	2016	CT
44	734	2016	CT
48	248	2016	CT
51	210	2016	CT
52	499	2016	CT
53	169	2016	CT
54	606	2016	CT
55	398	2016	CT
56	430	2016	CT
61	179	2016	CT
62	830	2016	CT
71	148	2016	CT
72	458	2016	CT
81	234	2016	CT
11	1	2016	DE
21	4	2016	DE
22	13	2016	DE
23	114	2016	DE
31	120	2016	DE
42	251	2016	DE
44	410	2016	DE
48	100	2016	DE
51	80	2016	DE
52	264	2016	DE
53	127	2016	DE
54	282	2016	DE
55	311	2016	DE
56	194	2016	DE
61	52	2016	DE
62	228	2016	DE
71	37	2016	DE
72	211	2016	DE
81	95	2016	DE
21	1	2016	DC
22	24	2016	DC
23	65	2016	DC
31	14	2016	DC
42	111	2016	DC
44	235	2016	DC
48	53	2016	DC
51	198	2016	DC
52	214	2016	DC
53	141	2016	DC
54	804	2016	DC
55	143	2016	DC
56	250	2016	DC
61	159	2016	DC
62	236	2016	DC
71	46	2016	DC
72	335	2016	DC
81	466	2016	DC
11	41	2016	FL
21	35	2016	FL
22	57	2016	FL
23	1361	2016	FL
31	1384	2016	FL
42	1960	2016	FL
44	1922	2016	FL
48	945	2016	FL
